timestamp,date,activity,,
3/12/2003 7:57,3/12/2003,40,,
3/12/2003 7:58,3/12/2003,0,,
3/12/2003 7:59,3/12/2003,37,,
3/12/2003 8:00,3/12/2003,172,,
3/12/2003 8:01,3/12/2003,469,,
3/12/2003 8:02,3/12/2003,306,,
3/12/2003 8:03,3/12/2003,373,,
3/12/2003 8:04,3/12/2003,250,,
3/12/2003 8:05,3/12/2003,349,,
3/12/2003 8:06,3/12/2003,9,,
3/12/2003 8:07,3/12/2003,91,,
3/12/2003 8:08,3/12/2003,130,,
3/12/2003 8:09,3/12/2003,587,,
3/12/2003 8:10,3/12/2003,160,,
3/12/2003 8:11,3/12/2003,6,,
3/12/2003 8:12,3/12/2003,0,,
3/12/2003 8:13,3/12/2003,2080,,
3/12/2003 8:14,3/12/2003,439,,
3/12/2003 8:15,3/12/2003,172,,
3/12/2003 8:16,3/12/2003,91,,
3/12/2003 8:17,3/12/2003,46,,
3/12/2003 8:18,3/12/2003,116,,
3/12/2003 8:19,3/12/2003,286,,
3/12/2003 8:20,3/12/2003,204,,
3/12/2003 8:21,3/12/2003,219,,
3/12/2003 8:22,3/12/2003,91,,
3/12/2003 8:23,3/12/2003,425,,
3/12/2003 8:24,3/12/2003,296,,
3/12/2003 8:25,3/12/2003,398,,
3/12/2003 8:26,3/12/2003,242,,
3/12/2003 8:27,3/12/2003,328,,
3/12/2003 8:28,3/12/2003,190,,
3/12/2003 8:29,3/12/2003,178,,
3/12/2003 8:30,3/12/2003,398,,
3/12/2003 8:31,3/12/2003,235,,
3/12/2003 8:32,3/12/2003,107,,
3/12/2003 8:33,3/12/2003,235,,
3/12/2003 8:34,3/12/2003,317,,
3/12/2003 8:35,3/12/2003,373,,
3/12/2003 8:36,3/12/2003,148,,
3/12/2003 8:37,3/12/2003,148,,
3/12/2003 8:38,3/12/2003,197,,
3/12/2003 8:39,3/12/2003,533,,
3/12/2003 8:40,3/12/2003,277,,
3/12/2003 8:41,3/12/2003,219,,
3/12/2003 8:42,3/12/2003,219,,
3/12/2003 8:43,3/12/2003,120,,
3/12/2003 8:44,3/12/2003,277,,
3/12/2003 8:45,3/12/2003,277,,
3/12/2003 8:46,3/12/2003,148,,
3/12/2003 8:47,3/12/2003,130,,
3/12/2003 8:48,3/12/2003,116,,
3/12/2003 8:49,3/12/2003,219,,
3/12/2003 8:50,3/12/2003,204,,
3/12/2003 8:51,3/12/2003,55,,
3/12/2003 8:52,3/12/2003,27,,
3/12/2003 8:53,3/12/2003,268,,
3/12/2003 8:54,3/12/2003,277,,
3/12/2003 8:55,3/12/2003,204,,
3/12/2003 8:56,3/12/2003,485,,
3/12/2003 8:57,3/12/2003,328,,
3/12/2003 8:58,3/12/2003,398,,
3/12/2003 8:59,3/12/2003,227,,
3/12/2003 9:00,3/12/2003,338,,
3/12/2003 9:01,3/12/2003,172,,
3/12/2003 9:02,3/12/2003,425,,
3/12/2003 9:03,3/12/2003,212,,
3/12/2003 9:04,3/12/2003,328,,
3/12/2003 9:05,3/12/2003,73,,
3/12/2003 9:06,3/12/2003,44,,
3/12/2003 9:07,3/12/2003,190,,
3/12/2003 9:08,3/12/2003,111,,
3/12/2003 9:09,3/12/2003,58,,
3/12/2003 9:10,3/12/2003,130,,
3/12/2003 9:11,3/12/2003,172,,
3/12/2003 9:12,3/12/2003,58,,
3/12/2003 9:13,3/12/2003,120,,
3/12/2003 9:14,3/12/2003,82,,
3/12/2003 9:15,3/12/2003,328,,
3/12/2003 9:16,3/12/2003,411,,
3/12/2003 9:17,3/12/2003,338,,
3/12/2003 9:18,3/12/2003,227,,
3/12/2003 9:19,3/12/2003,98,,
3/12/2003 9:20,3/12/2003,166,,
3/12/2003 9:21,3/12/2003,197,,
3/12/2003 9:22,3/12/2003,79,,
3/12/2003 9:23,3/12/2003,212,,
3/12/2003 9:24,3/12/2003,178,,
3/12/2003 9:25,3/12/2003,361,,
3/12/2003 9:26,3/12/2003,277,,
3/12/2003 9:27,3/12/2003,296,,
3/12/2003 9:28,3/12/2003,306,,
3/12/2003 9:29,3/12/2003,361,,
3/12/2003 9:30,3/12/2003,425,,
3/12/2003 9:31,3/12/2003,259,,
3/12/2003 9:32,3/12/2003,439,,
3/12/2003 9:33,3/12/2003,398,,
3/12/2003 9:34,3/12/2003,259,,
3/12/2003 9:35,3/12/2003,250,,
3/12/2003 9:36,3/12/2003,160,,
3/12/2003 9:37,3/12/2003,204,,
3/12/2003 9:38,3/12/2003,148,,
3/12/2003 9:39,3/12/2003,306,,
3/12/2003 9:40,3/12/2003,277,,
3/12/2003 9:41,3/12/2003,227,,
3/12/2003 9:42,3/12/2003,317,,
3/12/2003 9:43,3/12/2003,242,,
3/12/2003 9:44,3/12/2003,469,,
3/12/2003 9:45,3/12/2003,190,,
3/12/2003 9:46,3/12/2003,130,,
3/12/2003 9:47,3/12/2003,98,,
3/12/2003 9:48,3/12/2003,116,,
3/12/2003 9:49,3/12/2003,47,,
3/12/2003 9:50,3/12/2003,107,,
3/12/2003 9:51,3/12/2003,184,,
3/12/2003 9:52,3/12/2003,116,,
3/12/2003 9:53,3/12/2003,111,,
3/12/2003 9:54,3/12/2003,386,,
3/12/2003 9:55,3/12/2003,70,,
3/12/2003 9:56,3/12/2003,0,,
3/12/2003 9:57,3/12/2003,11,,
3/12/2003 9:58,3/12/2003,20,,
3/12/2003 9:59,3/12/2003,9,,
3/12/2003 10:00,3/12/2003,43,,
3/12/2003 10:01,3/12/2003,26,,
3/12/2003 10:02,3/12/2003,18,,
3/12/2003 10:03,3/12/2003,317,,
3/12/2003 10:04,3/12/2003,111,,
3/12/2003 10:05,3/12/2003,46,,
3/12/2003 10:06,3/12/2003,306,,
3/12/2003 10:07,3/12/2003,184,,
3/12/2003 10:08,3/12/2003,120,,
3/12/2003 10:09,3/12/2003,204,,
3/12/2003 10:10,3/12/2003,172,,
3/12/2003 10:11,3/12/2003,134,,
3/12/2003 10:12,3/12/2003,125,,
3/12/2003 10:13,3/12/2003,212,,
3/12/2003 10:14,3/12/2003,204,,
3/12/2003 10:15,3/12/2003,533,,
3/12/2003 10:16,3/12/2003,1570,,
3/12/2003 10:17,3/12/2003,411,,
3/12/2003 10:18,3/12/2003,259,,
3/12/2003 10:19,3/12/2003,259,,
3/12/2003 10:20,3/12/2003,235,,
3/12/2003 10:21,3/12/2003,286,,
3/12/2003 10:22,3/12/2003,178,,
3/12/2003 10:23,3/12/2003,148,,
3/12/2003 10:24,3/12/2003,184,,
3/12/2003 10:25,3/12/2003,107,,
3/12/2003 10:26,3/12/2003,235,,
3/12/2003 10:27,3/12/2003,134,,
3/12/2003 10:28,3/12/2003,184,,
3/12/2003 10:29,3/12/2003,178,,
3/12/2003 10:30,3/12/2003,8,,
3/12/2003 10:31,3/12/2003,44,,
3/12/2003 10:32,3/12/2003,11,,
3/12/2003 10:33,3/12/2003,154,,
3/12/2003 10:34,3/12/2003,64,,
3/12/2003 10:35,3/12/2003,386,,
3/12/2003 10:36,3/12/2003,425,,
3/12/2003 10:37,3/12/2003,5,,
3/12/2003 10:38,3/12/2003,76,,
3/12/2003 10:39,3/12/2003,23,,
3/12/2003 10:40,3/12/2003,268,,
3/12/2003 10:41,3/12/2003,485,,
3/12/2003 10:42,3/12/2003,1300,,
3/12/2003 10:43,3/12/2003,1042,,
3/12/2003 10:44,3/12/2003,626,,
3/12/2003 10:45,3/12/2003,485,,
3/12/2003 10:46,3/12/2003,646,,
3/12/2003 10:47,3/12/2003,411,,
3/12/2003 10:48,3/12/2003,398,,
3/12/2003 10:49,3/12/2003,204,,
3/12/2003 10:50,3/12/2003,361,,
3/12/2003 10:51,3/12/2003,606,,
3/12/2003 10:52,3/12/2003,338,,
3/12/2003 10:53,3/12/2003,306,,
3/12/2003 10:54,3/12/2003,398,,
3/12/2003 10:55,3/12/2003,160,,
3/12/2003 10:56,3/12/2003,70,,
3/12/2003 10:57,3/12/2003,134,,
3/12/2003 10:58,3/12/2003,398,,
3/12/2003 10:59,3/12/2003,134,,
3/12/2003 11:00,3/12/2003,485,,
3/12/2003 11:01,3/12/2003,184,,
3/12/2003 11:02,3/12/2003,439,,
3/12/2003 11:03,3/12/2003,154,,
3/12/2003 11:04,3/12/2003,286,,
3/12/2003 11:05,3/12/2003,568,,
3/12/2003 11:06,3/12/2003,296,,
3/12/2003 11:07,3/12/2003,120,,
3/12/2003 11:08,3/12/2003,227,,
3/12/2003 11:09,3/12/2003,759,,
3/12/2003 11:10,3/12/2003,712,,
3/12/2003 11:11,3/12/2003,197,,
3/12/2003 11:12,3/12/2003,212,,
3/12/2003 11:13,3/12/2003,235,,
3/12/2003 11:14,3/12/2003,835,,
3/12/2003 11:15,3/12/2003,338,,
3/12/2003 11:16,3/12/2003,14,,
3/12/2003 11:17,3/12/2003,70,,
3/12/2003 11:18,3/12/2003,349,,
3/12/2003 11:19,3/12/2003,242,,
3/12/2003 11:20,3/12/2003,61,,
3/12/2003 11:21,3/12/2003,98,,
3/12/2003 11:22,3/12/2003,178,,
3/12/2003 11:23,3/12/2003,52,,
3/12/2003 11:24,3/12/2003,204,,
3/12/2003 11:25,3/12/2003,317,,
3/12/2003 11:26,3/12/2003,219,,
3/12/2003 11:27,3/12/2003,154,,
3/12/2003 11:28,3/12/2003,30,,
3/12/2003 11:29,3/12/2003,259,,
3/12/2003 11:30,3/12/2003,242,,
3/12/2003 11:31,3/12/2003,47,,
3/12/2003 11:32,3/12/2003,296,,
3/12/2003 11:33,3/12/2003,190,,
3/12/2003 11:34,3/12/2003,29,,
3/12/2003 11:35,3/12/2003,120,,
3/12/2003 11:36,3/12/2003,386,,
3/12/2003 11:37,3/12/2003,130,,
3/12/2003 11:38,3/12/2003,259,,
3/12/2003 11:39,3/12/2003,286,,
3/12/2003 11:40,3/12/2003,277,,
3/12/2003 11:41,3/12/2003,890,,
3/12/2003 11:42,3/12/2003,469,,
3/12/2003 11:43,3/12/2003,454,,
3/12/2003 11:44,3/12/2003,398,,
3/12/2003 11:45,3/12/2003,178,,
3/12/2003 11:46,3/12/2003,102,,
3/12/2003 11:47,3/12/2003,268,,
3/12/2003 11:48,3/12/2003,219,,
3/12/2003 11:49,3/12/2003,94,,
3/12/2003 11:50,3/12/2003,120,,
3/12/2003 11:51,3/12/2003,44,,
3/12/2003 11:52,3/12/2003,61,,
3/12/2003 11:53,3/12/2003,94,,
3/12/2003 11:54,3/12/2003,55,,
3/12/2003 11:55,3/12/2003,107,,
3/12/2003 11:56,3/12/2003,38,,
3/12/2003 11:57,3/12/2003,30,,
3/12/2003 11:58,3/12/2003,98,,
3/12/2003 11:59,3/12/2003,94,,
3/12/2003 12:00,3/12/2003,134,,
3/12/2003 12:01,3/12/2003,328,,
3/12/2003 12:02,3/12/2003,809,,
3/12/2003 12:03,3/12/2003,1570,,
3/12/2003 12:04,3/12/2003,485,,
3/12/2003 12:05,3/12/2003,568,,
3/12/2003 12:06,3/12/2003,204,,
3/12/2003 12:07,3/12/2003,286,,
3/12/2003 12:08,3/12/2003,250,,
3/12/2003 12:09,3/12/2003,116,,
3/12/2003 12:10,3/12/2003,227,,
3/12/2003 12:11,3/12/2003,94,,
3/12/2003 12:12,3/12/2003,0,,
3/12/2003 12:13,3/12/2003,439,,
3/12/2003 12:14,3/12/2003,439,,
3/12/2003 12:15,3/12/2003,24,,
3/12/2003 12:16,3/12/2003,143,,
3/12/2003 12:17,3/12/2003,469,,
3/12/2003 12:18,3/12/2003,386,,
3/12/2003 12:19,3/12/2003,646,,
3/12/2003 12:20,3/12/2003,485,,
3/12/2003 12:21,3/12/2003,469,,
3/12/2003 12:22,3/12/2003,439,,
3/12/2003 12:23,3/12/2003,160,,
3/12/2003 12:24,3/12/2003,102,,
3/12/2003 12:25,3/12/2003,120,,
3/12/2003 12:26,3/12/2003,184,,
3/12/2003 12:27,3/12/2003,219,,
3/12/2003 12:28,3/12/2003,148,,
3/12/2003 12:29,3/12/2003,250,,
3/12/2003 12:30,3/12/2003,172,,
3/12/2003 12:31,3/12/2003,361,,
3/12/2003 12:32,3/12/2003,212,,
3/12/2003 12:33,3/12/2003,130,,
3/12/2003 12:34,3/12/2003,120,,
3/12/2003 12:35,3/12/2003,85,,
3/12/2003 12:36,3/12/2003,111,,
3/12/2003 12:37,3/12/2003,139,,
3/12/2003 12:38,3/12/2003,94,,
3/12/2003 12:39,3/12/2003,76,,
3/12/2003 12:40,3/12/2003,148,,
3/12/2003 12:41,3/12/2003,190,,
3/12/2003 12:42,3/12/2003,160,,
3/12/2003 12:43,3/12/2003,160,,
3/12/2003 12:44,3/12/2003,259,,
3/12/2003 12:45,3/12/2003,61,,
3/12/2003 12:46,3/12/2003,116,,
3/12/2003 12:47,3/12/2003,111,,
3/12/2003 12:48,3/12/2003,76,,
3/12/2003 12:49,3/12/2003,178,,
3/12/2003 12:50,3/12/2003,143,,
3/12/2003 12:51,3/12/2003,204,,
3/12/2003 12:52,3/12/2003,61,,
3/12/2003 12:53,3/12/2003,85,,
3/12/2003 12:54,3/12/2003,184,,
3/12/2003 12:55,3/12/2003,606,,
3/12/2003 12:56,3/12/2003,317,,
3/12/2003 12:57,3/12/2003,5,,
3/12/2003 12:58,3/12/2003,759,,
3/12/2003 12:59,3/12/2003,242,,
3/12/2003 13:00,3/12/2003,317,,
3/12/2003 13:01,3/12/2003,98,,
3/12/2003 13:02,3/12/2003,361,,
3/12/2003 13:03,3/12/2003,197,,
3/12/2003 13:04,3/12/2003,568,,
3/12/2003 13:05,3/12/2003,646,,
3/12/2003 13:06,3/12/2003,439,,
3/12/2003 13:07,3/12/2003,689,,
3/12/2003 13:08,3/12/2003,70,,
3/12/2003 13:09,3/12/2003,242,,
3/12/2003 13:10,3/12/2003,550,,
3/12/2003 13:11,3/12/2003,1111,,
3/12/2003 13:12,3/12/2003,734,,
3/12/2003 13:13,3/12/2003,259,,
3/12/2003 13:14,3/12/2003,111,,
3/12/2003 13:15,3/12/2003,9,,
3/12/2003 13:16,3/12/2003,120,,
3/12/2003 13:17,3/12/2003,160,,
3/12/2003 13:18,3/12/2003,197,,
3/12/2003 13:19,3/12/2003,184,,
3/12/2003 13:20,3/12/2003,154,,
3/12/2003 13:21,3/12/2003,197,,
3/12/2003 13:22,3/12/2003,160,,
3/12/2003 13:23,3/12/2003,160,,
3/12/2003 13:24,3/12/2003,250,,
3/12/2003 13:25,3/12/2003,469,,
3/12/2003 13:26,3/12/2003,286,,
3/12/2003 13:27,3/12/2003,148,,
3/12/2003 13:28,3/12/2003,154,,
3/12/2003 13:29,3/12/2003,286,,
3/12/2003 13:30,3/12/2003,148,,
3/12/2003 13:31,3/12/2003,134,,
3/12/2003 13:32,3/12/2003,76,,
3/12/2003 13:33,3/12/2003,204,,
3/12/2003 13:34,3/12/2003,734,,
3/12/2003 13:35,3/12/2003,259,,
3/12/2003 13:36,3/12/2003,139,,
3/12/2003 13:37,3/12/2003,759,,
3/12/2003 13:38,3/12/2003,689,,
3/12/2003 13:39,3/12/2003,0,,
3/12/2003 13:40,3/12/2003,0,,
3/12/2003 13:41,3/12/2003,0,,
3/12/2003 13:42,3/12/2003,277,,
3/12/2003 13:43,3/12/2003,338,,
3/12/2003 13:44,3/12/2003,73,,
3/12/2003 13:45,3/12/2003,587,,
3/12/2003 13:46,3/12/2003,587,,
3/12/2003 13:47,3/12/2003,296,,
3/12/2003 13:48,3/12/2003,268,,
3/12/2003 13:49,3/12/2003,134,,
3/12/2003 13:50,3/12/2003,587,,
3/12/2003 13:51,3/12/2003,154,,
3/12/2003 13:52,3/12/2003,373,,
3/12/2003 13:53,3/12/2003,154,,
3/12/2003 13:54,3/12/2003,184,,
3/12/2003 13:55,3/12/2003,35,,
3/12/2003 13:56,3/12/2003,61,,
3/12/2003 13:57,3/12/2003,0,,
3/12/2003 13:58,3/12/2003,143,,
3/12/2003 13:59,3/12/2003,0,,
3/12/2003 14:00,3/12/2003,61,,
3/12/2003 14:01,3/12/2003,172,,
3/12/2003 14:02,3/12/2003,8,,
3/12/2003 14:03,3/12/2003,425,,
3/12/2003 14:04,3/12/2003,386,,
3/12/2003 14:05,3/12/2003,125,,
3/12/2003 14:06,3/12/2003,178,,
3/12/2003 14:07,3/12/2003,306,,
3/12/2003 14:08,3/12/2003,235,,
3/12/2003 14:09,3/12/2003,277,,
3/12/2003 14:10,3/12/2003,306,,
3/12/2003 14:11,3/12/2003,373,,
3/12/2003 14:12,3/12/2003,485,,
3/12/2003 14:13,3/12/2003,1076,,
3/12/2003 14:14,3/12/2003,1260,,
3/12/2003 14:15,3/12/2003,1474,,
3/12/2003 14:16,3/12/2003,689,,
3/12/2003 14:17,3/12/2003,948,,
3/12/2003 14:18,3/12/2003,1111,,
3/12/2003 14:19,3/12/2003,1384,,
3/12/2003 14:20,3/12/2003,1894,,
3/12/2003 14:21,3/12/2003,689,,
3/12/2003 14:22,3/12/2003,667,,
3/12/2003 14:23,3/12/2003,184,,
3/12/2003 14:24,3/12/2003,296,,
3/12/2003 14:25,3/12/2003,398,,
3/12/2003 14:26,3/12/2003,439,,
3/12/2003 14:27,3/12/2003,0,,
3/12/2003 14:28,3/12/2003,24,,
3/12/2003 14:29,3/12/2003,3,,
3/12/2003 14:30,3/12/2003,30,,
3/12/2003 14:31,3/12/2003,1010,,
3/12/2003 14:32,3/12/2003,568,,
3/12/2003 14:33,3/12/2003,439,,
3/12/2003 14:34,3/12/2003,98,,
3/12/2003 14:35,3/12/2003,172,,
3/12/2003 14:36,3/12/2003,667,,
3/12/2003 14:37,3/12/2003,759,,
3/12/2003 14:38,3/12/2003,296,,
3/12/2003 14:39,3/12/2003,219,,
3/12/2003 14:40,3/12/2003,204,,
3/12/2003 14:41,3/12/2003,533,,
3/12/2003 14:42,3/12/2003,227,,
3/12/2003 14:43,3/12/2003,550,,
3/12/2003 14:44,3/12/2003,338,,
3/12/2003 14:45,3/12/2003,102,,
3/12/2003 14:46,3/12/2003,148,,
3/12/2003 14:47,3/12/2003,500,,
3/12/2003 14:48,3/12/2003,1672,,
3/12/2003 14:49,3/12/2003,919,,
3/12/2003 14:50,3/12/2003,190,,
3/12/2003 14:51,3/12/2003,425,,
3/12/2003 14:52,3/12/2003,626,,
3/12/2003 14:53,3/12/2003,102,,
3/12/2003 14:54,3/12/2003,890,,
3/12/2003 14:55,3/12/2003,398,,
3/12/2003 14:56,3/12/2003,533,,
3/12/2003 14:57,3/12/2003,212,,
3/12/2003 14:58,3/12/2003,809,,
3/12/2003 14:59,3/12/2003,9,,
3/12/2003 15:00,3/12/2003,9,,
3/12/2003 15:01,3/12/2003,21,,
3/12/2003 15:02,3/12/2003,98,,
3/12/2003 15:03,3/12/2003,12,,
3/12/2003 15:04,3/12/2003,49,,
3/12/2003 15:05,3/12/2003,0,,
3/12/2003 15:06,3/12/2003,55,,
3/12/2003 15:07,3/12/2003,533,,
3/12/2003 15:08,3/12/2003,242,,
3/12/2003 15:09,3/12/2003,469,,
3/12/2003 15:10,3/12/2003,734,,
3/12/2003 15:11,3/12/2003,626,,
3/12/2003 15:12,3/12/2003,734,,
3/12/2003 15:13,3/12/2003,626,,
3/12/2003 15:14,3/12/2003,268,,
3/12/2003 15:15,3/12/2003,667,,
3/12/2003 15:16,3/12/2003,338,,
3/12/2003 15:17,3/12/2003,411,,
3/12/2003 15:18,3/12/2003,500,,
3/12/2003 15:19,3/12/2003,550,,
3/12/2003 15:20,3/12/2003,425,,
3/12/2003 15:21,3/12/2003,317,,
3/12/2003 15:22,3/12/2003,425,,
3/12/2003 15:23,3/12/2003,259,,
3/12/2003 15:24,3/12/2003,689,,
3/12/2003 15:25,3/12/2003,425,,
3/12/2003 15:26,3/12/2003,835,,
3/12/2003 15:27,3/12/2003,361,,
3/12/2003 15:28,3/12/2003,759,,
3/12/2003 15:29,3/12/2003,469,,
3/12/2003 15:30,3/12/2003,306,,
3/12/2003 15:31,3/12/2003,606,,
3/12/2003 15:32,3/12/2003,1182,,
3/12/2003 15:33,3/12/2003,890,,
3/12/2003 15:34,3/12/2003,689,,
3/12/2003 15:35,3/12/2003,606,,
3/12/2003 15:36,3/12/2003,568,,
3/12/2003 15:37,3/12/2003,8,,
3/12/2003 15:38,3/12/2003,259,,
3/12/2003 15:39,3/12/2003,116,,
3/12/2003 15:40,3/12/2003,58,,
3/12/2003 15:41,3/12/2003,107,,
3/12/2003 15:42,3/12/2003,0,,
3/12/2003 15:43,3/12/2003,0,,
3/12/2003 15:44,3/12/2003,8,,
3/12/2003 15:45,3/12/2003,411,,
3/12/2003 15:46,3/12/2003,1076,,
3/12/2003 15:47,3/12/2003,948,,
3/12/2003 15:48,3/12/2003,783,,
3/12/2003 15:49,3/12/2003,439,,
3/12/2003 15:50,3/12/2003,120,,
3/12/2003 15:51,3/12/2003,606,,
3/12/2003 15:52,3/12/2003,94,,
3/12/2003 15:53,3/12/2003,268,,
3/12/2003 15:54,3/12/2003,184,,
3/12/2003 15:55,3/12/2003,148,,
3/12/2003 15:56,3/12/2003,734,,
3/12/2003 15:57,3/12/2003,398,,
3/12/2003 15:58,3/12/2003,190,,
3/12/2003 15:59,3/12/2003,55,,
3/12/2003 16:00,3/12/2003,134,,
3/12/2003 16:01,3/12/2003,667,,
3/12/2003 16:02,3/12/2003,689,,
3/12/2003 16:03,3/12/2003,689,,
3/12/2003 16:04,3/12/2003,317,,
3/12/2003 16:05,3/12/2003,317,,
3/12/2003 16:06,3/12/2003,712,,
3/12/2003 16:07,3/12/2003,1146,,
3/12/2003 16:08,3/12/2003,411,,
3/12/2003 16:09,3/12/2003,439,,
3/12/2003 16:10,3/12/2003,1010,,
3/12/2003 16:11,3/12/2003,178,,
3/12/2003 16:12,3/12/2003,134,,
3/12/2003 16:13,3/12/2003,328,,
3/12/2003 16:14,3/12/2003,485,,
3/12/2003 16:15,3/12/2003,919,,
3/12/2003 16:16,3/12/2003,212,,
3/12/2003 16:17,3/12/2003,626,,
3/12/2003 16:18,3/12/2003,809,,
3/12/2003 16:19,3/12/2003,783,,
3/12/2003 16:20,3/12/2003,41,,
3/12/2003 16:21,3/12/2003,14,,
3/12/2003 16:22,3/12/2003,27,,
3/12/2003 16:23,3/12/2003,3,,
3/12/2003 16:24,3/12/2003,0,,
3/12/2003 16:25,3/12/2003,12,,
3/12/2003 16:26,3/12/2003,0,,
3/12/2003 16:27,3/12/2003,0,,
3/12/2003 16:28,3/12/2003,38,,
3/12/2003 16:29,3/12/2003,0,,
3/12/2003 16:30,3/12/2003,41,,
3/12/2003 16:31,3/12/2003,0,,
3/12/2003 16:32,3/12/2003,17,,
3/12/2003 16:33,3/12/2003,14,,
3/12/2003 16:34,3/12/2003,3,,
3/12/2003 16:35,3/12/2003,79,,
3/12/2003 16:36,3/12/2003,30,,
3/12/2003 16:37,3/12/2003,143,,
3/12/2003 16:38,3/12/2003,116,,
3/12/2003 16:39,3/12/2003,533,,
3/12/2003 16:40,3/12/2003,533,,
3/12/2003 16:41,3/12/2003,64,,
3/12/2003 16:42,3/12/2003,67,,
3/12/2003 16:43,3/12/2003,178,,
3/12/2003 16:44,3/12/2003,43,,
3/12/2003 16:45,3/12/2003,0,,
3/12/2003 16:46,3/12/2003,3,,
3/12/2003 16:47,3/12/2003,24,,
3/12/2003 16:48,3/12/2003,3,,
3/12/2003 16:49,3/12/2003,0,,
3/12/2003 16:50,3/12/2003,8,,
3/12/2003 16:51,3/12/2003,0,,
3/12/2003 16:52,3/12/2003,58,,
3/12/2003 16:53,3/12/2003,11,,
3/12/2003 16:54,3/12/2003,296,,
3/12/2003 16:55,3/12/2003,328,,
3/12/2003 16:56,3/12/2003,61,,
3/12/2003 16:57,3/12/2003,373,,
3/12/2003 16:58,3/12/2003,948,,
3/12/2003 16:59,3/12/2003,862,,
3/12/2003 17:00,3/12/2003,485,,
3/12/2003 17:01,3/12/2003,626,,
3/12/2003 17:02,3/12/2003,1042,,
3/12/2003 17:03,3/12/2003,1182,,
3/12/2003 17:04,3/12/2003,1474,,
3/12/2003 17:05,3/12/2003,1474,,
3/12/2003 17:06,3/12/2003,1620,,
3/12/2003 17:07,3/12/2003,1111,,
3/12/2003 17:08,3/12/2003,1182,,
3/12/2003 17:09,3/12/2003,890,,
3/12/2003 17:10,3/12/2003,386,,
3/12/2003 17:11,3/12/2003,268,,
3/12/2003 17:12,3/12/2003,35,,
3/12/2003 17:13,3/12/2003,27,,
3/12/2003 17:14,3/12/2003,197,,
3/12/2003 17:15,3/12/2003,296,,
3/12/2003 17:16,3/12/2003,49,,
3/12/2003 17:17,3/12/2003,328,,
3/12/2003 17:18,3/12/2003,41,,
3/12/2003 17:19,3/12/2003,35,,
3/12/2003 17:20,3/12/2003,0,,
3/12/2003 17:21,3/12/2003,9,,
3/12/2003 17:22,3/12/2003,107,,
3/12/2003 17:23,3/12/2003,349,,
3/12/2003 17:24,3/12/2003,454,,
3/12/2003 17:25,3/12/2003,500,,
3/12/2003 17:26,3/12/2003,317,,
3/12/2003 17:27,3/12/2003,1010,,
3/12/2003 17:28,3/12/2003,978,,
3/12/2003 17:29,3/12/2003,250,,
3/12/2003 17:30,3/12/2003,349,,
3/12/2003 17:31,3/12/2003,259,,
3/12/2003 17:32,3/12/2003,296,,
3/12/2003 17:33,3/12/2003,533,,
3/12/2003 17:34,3/12/2003,485,,
3/12/2003 17:35,3/12/2003,533,,
3/12/2003 17:36,3/12/2003,411,,
3/12/2003 17:37,3/12/2003,184,,
3/12/2003 17:38,3/12/2003,0,,
3/12/2003 17:39,3/12/2003,277,,
3/12/2003 17:40,3/12/2003,454,,
3/12/2003 17:41,3/12/2003,250,,
3/12/2003 17:42,3/12/2003,18,,
3/12/2003 17:43,3/12/2003,52,,
3/12/2003 17:44,3/12/2003,626,,
3/12/2003 17:45,3/12/2003,73,,
3/12/2003 17:46,3/12/2003,40,,
3/12/2003 17:47,3/12/2003,58,,
3/12/2003 17:48,3/12/2003,49,,
3/12/2003 17:49,3/12/2003,18,,
3/12/2003 17:50,3/12/2003,235,,
3/12/2003 17:51,3/12/2003,734,,
3/12/2003 17:52,3/12/2003,79,,
3/12/2003 17:53,3/12/2003,46,,
3/12/2003 17:54,3/12/2003,120,,
3/12/2003 17:55,3/12/2003,79,,
3/12/2003 17:56,3/12/2003,23,,
3/12/2003 17:57,3/12/2003,154,,
3/12/2003 17:58,3/12/2003,8,,
3/12/2003 17:59,3/12/2003,6,,
3/12/2003 18:00,3/12/2003,0,,
3/12/2003 18:01,3/12/2003,0,,
3/12/2003 18:02,3/12/2003,0,,
3/12/2003 18:03,3/12/2003,0,,
3/12/2003 18:04,3/12/2003,3,,
3/12/2003 18:05,3/12/2003,0,,
3/12/2003 18:06,3/12/2003,0,,
3/12/2003 18:07,3/12/2003,0,,
3/12/2003 18:08,3/12/2003,0,,
3/12/2003 18:09,3/12/2003,0,,
3/12/2003 18:10,3/12/2003,0,,
3/12/2003 18:11,3/12/2003,6,,
3/12/2003 18:12,3/12/2003,0,,
3/12/2003 18:13,3/12/2003,0,,
3/12/2003 18:14,3/12/2003,0,,
3/12/2003 18:15,3/12/2003,0,,
3/12/2003 18:16,3/12/2003,0,,
3/12/2003 18:17,3/12/2003,0,,
3/12/2003 18:18,3/12/2003,0,,
3/12/2003 18:19,3/12/2003,0,,
3/12/2003 18:20,3/12/2003,0,,
3/12/2003 18:21,3/12/2003,0,,
3/12/2003 18:22,3/12/2003,0,,
3/12/2003 18:23,3/12/2003,0,,
3/12/2003 18:24,3/12/2003,0,,
3/12/2003 18:25,3/12/2003,0,,
3/12/2003 18:26,3/12/2003,0,,
3/12/2003 18:27,3/12/2003,0,,
3/12/2003 18:28,3/12/2003,0,,
3/12/2003 18:29,3/12/2003,0,,
3/12/2003 18:30,3/12/2003,0,,
